DATE,NDVI_RAW
09/03/2021,0.6532578
10/03/2021,0.6526836
11/03/2021,0.6512596
12/03/2021,0.655486
13/03/2021,0.6554286
14/03/2021,0.648298
15/03/2021,0.6531833
16/03/2021,0.6461286
17/03/2021,0.6451862
18/03/2021,0.6396148
19/03/2021,0.6199004
20/03/2021,0.6301018
21/03/2021,0.6358006
22/03/2021,0.5987914
23/03/2021,0.5770989
24/03/2021,0.6376261
25/03/2021,0.6385049
26/03/2021,0.6118717
27/03/2021,0.6495765
28/03/2021,0.6483197
29/03/2021,0.6447084
30/03/2021,0.6381665
31/03/2021,0.6351963
01/04/2021,0.6371192
02/04/2021,0.6534998
03/04/2021,0.6520654
04/04/2021,0.6534926
05/04/2021,0.6438776
06/04/2021,0.6473444
07/04/2021,0.6462212
08/04/2021,0.6450233
09/04/2021,0.6530383
10/04/2021,0.6430176
11/04/2021,0.6333532
12/04/2021,0.6300451
13/04/2021,0.6556309
14/04/2021,0.656316
15/04/2021,0.542996
16/04/2021,0.6583071
17/04/2021,0.6604823
18/04/2021,0.5497314
19/04/2021,0.6400252
20/04/2021,0.6445596
21/04/2021,0.6610207
22/04/2021,0.6636726
23/04/2021,0.6547797
24/04/2021,0.6547365
25/04/2021,0.6548229
26/04/2021,0.6439156
27/04/2021,0.6345903
28/04/2021,0.649476
29/04/2021,0.6505086
30/04/2021,0.6415999
01/05/2021,0.6429453
02/05/2021,0.6388752
03/05/2021,0.6313096
04/05/2021,0.6289909
05/05/2021,0.6290892
06/05/2021,0.3966108
07/05/2021,0.6263669
08/05/2021,0.6208586
09/05/2021,0.592585
10/05/2021,0.6211424
11/05/2021,0.6152257
12/05/2021,0.6197674
13/05/2021,0.5932311
14/05/2021,0.6157254
15/05/2021,0.6108633
16/05/2021,0.6160735
17/05/2021,0.006490403
18/05/2021,0.6112319
19/05/2021,0.6113213
20/05/2021,0.5921642
21/05/2021,0.5975409
22/05/2021,0.5810496
23/05/2021,0.605841
24/05/2021,0.6059862
25/05/2021,0.5989134
26/05/2021,0.5666083
27/05/2021,0.6018364
28/05/2021,0.5917245
29/05/2021,0.5967469
30/05/2021,0.596476
31/05/2021,0.5944765
01/06/2021,0.5972267
02/06/2021,0.5930584
03/06/2021,0.5993727
04/06/2021,0.5995364
05/06/2021,0.599389
06/06/2021,0.5986246
07/06/2021,0.597293
08/06/2021,0.5957844
09/06/2021,0.5919775
10/06/2021,0.5892578
11/06/2021,0.5870942
12/06/2021,0.588419
13/06/2021,0.5965623
14/06/2021,0.5836313
15/06/2021,0.5934956
16/06/2021,0.5862973
17/06/2021,0.5947634
18/06/2021,0.5718078
19/06/2021,0.5847771
20/06/2021,0.5909847
21/06/2021,0.585167
22/06/2021,0.5856225
23/06/2021,0.5857061
24/06/2021,0.5853191
25/06/2021,0.5995969
26/06/2021,0.596269
27/06/2021,0.5939116
28/06/2021,0.5916652
29/06/2021,0.5854876
30/06/2021,0.5897311
01/07/2021,0.5817888
02/07/2021,0.5854913
03/07/2021,0.5844997
04/07/2021,0.5724639
05/07/2021,0.5746657
06/07/2021,0.5744715
07/07/2021,0.5737378
08/07/2021,0.5698278
09/07/2021,0.5642943
10/07/2021,0.5372666
11/07/2021,0.560975
12/07/2021,0.5521556
13/07/2021,0.5527599
14/07/2021,0.5453912
15/07/2021,0.5163485
16/07/2021,0.536441
17/07/2021,0.5355483
18/07/2021,0.5311608
19/07/2021,0.5156615
20/07/2021,0.5114222
21/07/2021,0.4742588
22/07/2021,0.5150828
23/07/2021,0.5170205
24/07/2021,0.5013987
25/07/2021,0.509411
26/07/2021,0.5113967
27/07/2021,0.5047153
28/07/2021,0.5058116
29/07/2021,0.5090826
30/07/2021,0.4737695
31/07/2021,0.5049099
01/08/2021,0.4943314
02/08/2021,0.4950621
03/08/2021,0.4929609
04/08/2021,0.4893823
05/08/2021,0.4823762
06/08/2021,0.4812791
07/08/2021,0.4839588
08/08/2021,0.4845112
09/08/2021,0.48765
10/08/2021,0.4788756
11/08/2021,0.482604
12/08/2021,0.4826949
13/08/2021,0.4803219
14/08/2021,0.482285
15/08/2021,0.4752313
16/08/2021,0.4851101
17/08/2021,0.4814117
18/08/2021,0.4769223
19/08/2021,0.4743046
20/08/2021,0.4669823
21/08/2021,0.4741649
22/08/2021,0.435151
23/08/2021,0.4721594
24/08/2021,0.4778613
25/08/2021,0.4744027
26/08/2021,0.4661658
27/08/2021,0.4716034
28/08/2021,0.4640637
29/08/2021,0.4578309
30/08/2021,0.46836
31/08/2021,0.4666014
01/09/2021,0.4614993
03/09/2021,0.4639346
04/09/2021,0.4670343
05/09/2021,0.4640106
06/09/2021,0.4103633
07/09/2021,0.4086906
08/09/2021,0.4620315
09/09/2021,0.4623098
10/09/2021,0.4544232
11/09/2021,0.3990569
12/09/2021,0.4116053
13/09/2021,0.4553518
14/09/2021,0.4489365
15/09/2021,0.4435955
16/09/2021,0.4397679
17/09/2021,0.4375459
18/09/2021,0.4508573
19/09/2021,0.4514672
20/09/2021,0.4554726
21/09/2021,0.4509843
22/09/2021,0.4425855
23/09/2021,0.4259922
24/09/2021,0.3564085
25/09/2021,0.3795201
26/09/2021,0.4401679
27/09/2021,0.4364913
28/09/2021,0.3809968
29/09/2021,0.4109818
30/09/2021,0.4402626
01/10/2021,0.4442808
02/10/2021,0.4171737
03/10/2021,0.4420168
04/10/2021,0.4452446
05/10/2021,0.4012338
06/10/2021,0.4433303
07/10/2021,0.4457394
08/10/2021,0.4374008
09/10/2021,0.447924
10/10/2021,0.4381304
11/10/2021,0.4481851
12/10/2021,0.3001972
13/10/2021,0.4333291
14/10/2021,0.4252057
15/10/2021,0.4333638
16/10/2021,0.4181193
17/10/2021,0.4166775
18/10/2021,0.3482088
19/10/2021,0.4210529
20/10/2021,0.4198382
21/10/2021,0.4231755
22/10/2021,0.4225966
23/10/2021,0.4220295
24/10/2021,0.3718176
25/10/2021,0.4054513
26/10/2021,0.4261932
27/10/2021,0.4211282
28/10/2021,0.4099412
29/10/2021,0.4127631
30/10/2021,0.4114324
31/10/2021,0.3884384
01/11/2021,0.3667285
02/11/2021,0.4610661
03/11/2021,0.4733925
04/11/2021,0.4749254
